index,name,duration,is_loop,is_best,playlist,playlist_other,id,thumbnail_url
24,"Raid!",133577,True,False,"Battlefields","","79c0efaa-ca45-403e-bbd3-6e354181fbaf","https://image-assets.m.nintendo.com/59af6b36-0acb-4ac3-99c9-33a504f4c784"
25,"Messenger from the Darkness",156585,True,False,"Battlefields","","5fba8400-99dc-4187-9789-8770f28e8ed0","https://image-assets.m.nintendo.com/d8185615-ad53-49c2-a2c5-5b31a817c616"
26,"Strike",115580,True,True,"Battles","Powering Up","5dcdc2cc-7fb0-40a5-8bfc-7c9bd58df846","https://image-assets.m.nintendo.com/f9efa7f9-fbbe-4c79-98db-cea75652c241"
27,"Safeguard",99566,True,False,"Battles","","93d8779b-dd6b-4086-a270-5e527d6ca27c","https://image-assets.m.nintendo.com/d8789f9b-3375-45b2-afc8-c43bba050b24"
28,"Victory Now!",122581,True,True,"Battles","","55cf69d7-471a-4a90-91bb-a9630c286193","https://image-assets.m.nintendo.com/e0a499de-b4e6-4d21-83a0-29ff74347365"
29,"Rise to the Challenge",103585,True,True,"Battles","","1222d2c8-a6fa-4c56-aa62-20b897f51402","https://image-assets.m.nintendo.com/bb474554-70a3-40f5-a3e7-da8ff4b3eecb"
30,"Softly with Grace",95577,True,True,"Battles","Boss Battles","93d21098-b5a2-40b2-932b-1c45a91487e7","https://image-assets.m.nintendo.com/93e432b7-d544-48cd-a204-fa97592a8c2c"
31,"Everything into the Dark",136586,True,True,"Battles","","d26aca80-faae-4aa8-a558-3d39fc929926","https://image-assets.m.nintendo.com/09741f0f-890a-4f5e-bd5c-98f68c86d8a6"
32,"Campaign of Fire",89562,True,True,"Battles","The Final Battles","8f062116-2401-4c31-8a75-84e0d4f8bd60","https://image-assets.m.nintendo.com/8be47757-c90e-41a1-be44-f10d93d71005"
33,"Blessing of the Eight Generals I",90591,True,True,"Battles","","ee519a7a-1b30-4dbf-85a1-35664b073a91","https://image-assets.m.nintendo.com/8b039969-0d7f-44b2-ac4c-d51823834881"
34,"Healing",73583,True,False,"","Good Night","d51bc5bb-f33b-4d85-9573-c34fbce87806","https://image-assets.m.nintendo.com/32b3ab84-ab2f-40f4-9e39-47ce51fec073"
35,"Curing",73582,True,False,"","","4dc24c16-04f7-4210-9b32-cff846a16f5a","https://image-assets.m.nintendo.com/0ffda6d5-2292-498c-a5de-82b6458ef1bf"
36,"Receive the Blessings of Water",101585,True,False,"","","34e3b340-9b51-470e-9fd5-948ec88acac8","https://image-assets.m.nintendo.com/5caada7c-16b5-47fa-a886-80855054a74b"
37,"Ride the Wind",95590,True,False,"","","66246884-94cb-40d8-b537-28b9a836d5a8","https://image-assets.m.nintendo.com/528ab55c-9568-4b4b-9ccb-889dbd64a2d4"
38,"To the Heights",83496,True,False,"","","f36f3526-b524-4b47-a86c-d6efb8607310","https://image-assets.m.nintendo.com/7aeb75f8-2592-458f-b635-85a0760a3821"
39,"An Unexpected Caller",220585,True,True,"","","1b69860f-e433-4db0-9c23-01192472f2e8","https://image-assets.m.nintendo.com/41ea62ae-feb8-48ef-b11d-9d5d2eeabd6f"
40,"When the Rush Comes",130589,True,False,"","","00e4dccc-760d-4a6c-86c1-11d26917733e","https://image-assets.m.nintendo.com/9457a1e5-45a0-4a9a-ba3c-c42d1a151e15"
41,"Land of Swirling Sands",163574,True,False,"","","88b8b17d-5ea4-457a-830f-667d1fa8125e","https://image-assets.m.nintendo.com/102a9d2a-edcb-46db-b676-a1b9a64ed67d"
42,"Ships and Homes",110582,True,False,"","","5da2aa39-3d21-41ea-9204-92565eb3e906","https://image-assets.m.nintendo.com/1dc08745-7df7-4381-a21b-445c46461268"
43,"Silent Ground",118564,True,False,"","","4c20359b-aeb1-404b-a3f0-6148b200f912","https://image-assets.m.nintendo.com/fdfb8d14-e29a-4757-ab67-ca5daf2b3e22"
44,"The Inn",106570,True,False,"The People of Elibe","","9a50f35d-dbbf-4fb4-bd73-76fb8936d05e","https://image-assets.m.nintendo.com/b3d93f7e-b4a0-4462-a447-a1cf04dc004f"
45,"Going My Way",100579,True,False,"The People of Elibe","","06dd3fe8-b098-46b5-b58f-84186c1f50b3","https://image-assets.m.nintendo.com/c2beca61-048b-4787-b0fb-ca0bbb10571b"
46,"Together, We Ride!",101592,True,True,"The People of Elibe","Powering Up","52365f53-1467-4195-ba8f-54e67b2b5268","https://image-assets.m.nintendo.com/b927775e-265b-449f-a10f-6477f9d9060c"
47,"A Knight's Oath",110578,True,False,"The People of Elibe","","ee8d30f7-0c03-4842-b0a9-eb44bcb770a2","https://image-assets.m.nintendo.com/7378712a-6701-4810-a57c-e04f8a7bf767"
