index,name,duration,isLoop,isBest,playlist,id,thumbnailURL
121,"Battle with Master Kohga",128427,True,True,"战斗/海拉鲁的人们","b5659f87-5739-4ba0-b6be-0101fbc0c73f","https://image-assets.m.nintendo.com/42c73c74-5164-49e3-a73f-35f15d1f2c34"
122,"Recovered Memory: Urbosa's Hand",98090,False,False,"乌尔波扎","33d5ab2a-283f-4a56-aa20-1957b7d08b82","https://image-assets.m.nintendo.com/57c262d9-5c44-471a-9ad0-3832282a8d0f"
123,"Vah Naboris Lookout Post",159628,True,False,"乌尔波扎/原野","92f97942-942c-4c5c-b240-ecaa377dff79","https://image-assets.m.nintendo.com/cebf7b0e-d837-44cf-bc09-99ee6082c49e"
124,"Battle with Divine Beast Vah Naboris",166292,True,True,"战斗/乌尔波扎","ba31bac5-06c6-476b-a7c3-9bc66620ae60","https://image-assets.m.nintendo.com/4436124c-e765-4880-9c17-fea4e511db95"
125,"Riju's Trust",53217,False,False,"","8b404051-9262-46a4-bb26-cfa24e5e6c18","https://image-assets.m.nintendo.com/18732148-024e-491d-bd56-a8b0c9732f9a"
126,"Exploring Divine Beast Vah Naboris",361413,False,False,"乌尔波扎","5bf2d25b-d4b5-4b6a-aef4-fdd86e9db67d","https://image-assets.m.nintendo.com/e9fce668-89f0-4959-9531-401f4928bc84"
127,"Battle with Thunderblight Ganon",174655,True,True,"战斗/乌尔波扎","69b87ada-3e4f-403d-a6fa-740921e2ce72","https://image-assets.m.nintendo.com/635bad0e-907d-4128-b77d-de76936ea5d7"
128,"Reuniting with Urbosa",100442,False,True,"乌尔波扎","36cc3403-bce9-4f65-b8cc-8c9b3b6387af","https://image-assets.m.nintendo.com/86f24331-7fc5-4465-a1b9-8b315c0b5f8f"
129,"Urbosa and the Divine Beast",63794,False,False,"乌尔波扎","79ce9a35-8b9d-40cd-acc5-501294367997","https://image-assets.m.nintendo.com/bf9f4259-7a93-4c87-a204-f293877e000f"
130,"Challenging the Champ",41392,True,False,"","f8216a1f-2ae8-4d00-86ea-cbd88d999608","https://image-assets.m.nintendo.com/350fe6da-243a-49fc-b9e9-cd083316b880"
131,"Minigame: Sand-Seal Race",109995,True,False,"","604842f4-95fa-4467-9511-ec26e367ccf9","https://image-assets.m.nintendo.com/f8c812fc-2d1f-420d-a4b0-2af85c4cbcac"
132,"Sand-Seal Race: Lose",7177,False,False,"","3cbfd377-7c91-4591-a784-4b998a419056","https://image-assets.m.nintendo.com/372e92fb-3f8e-4fd1-8171-e4026e31eced"
133,"Sand-Seal Race: New Record",8163,False,False,"","609abbef-9571-4330-b20d-d9437b365b52","https://image-assets.m.nintendo.com/e2ef1845-a5ca-4402-848e-13c2cb414938"
134,"Sand-Seal Race: Win",132873,True,False,"","1c8343c3-a5d7-477f-9a12-097cb6d820f8","https://image-assets.m.nintendo.com/22b7a4f1-f897-4a63-928f-c07f5e104f38"
135,"Minigame: Contest of Endurance",86514,True,False,"","94c50250-205c-4826-be96-148f6ecc5d5c","https://image-assets.m.nintendo.com/d4b04b05-0eff-42d4-8968-3d5f49d27342"
136,"Molduga Battle",158478,False,True,"战斗","bf79c914-f481-4746-b7c6-2c5b30295111","https://image-assets.m.nintendo.com/e5d628af-e4fb-4cd6-9e83-86a8d31f8469"
137,"Onward, to Tarrey Town",12254,False,False,"","44393125-f7fd-4521-8eac-accd1af3016d","https://image-assets.m.nintendo.com/732ae24c-dc30-45aa-a4a8-4eaaa232931f"
138,"Tarrey Town",587226,True,True,"原野","8a446992-bc5a-4c67-985c-43dac6a4487f","https://image-assets.m.nintendo.com/db95095f-757d-4030-a138-3c8d3d845e11"
139,"Trothed in Tarrey Town",118569,True,False,"","33f98537-129f-4ee2-8e38-8eb2314e664a","https://image-assets.m.nintendo.com/4708fc62-b7be-4468-9646-b8eaed0ca3bb"
140,"Ruins",145507,True,False,"原野","b910e325-af70-4da1-b72f-ff9b6aa796ee","https://image-assets.m.nintendo.com/dc3cc471-4e77-4a93-9351-a4de720ec28b"
141,"The Lost Woods",90999,True,False,"原野","2664ee81-8676-4963-bed4-100f287fe290","https://image-assets.m.nintendo.com/f40a92e3-a1b5-4743-a49a-f7fd67b7940b"
